Date,Zone_ID,Intake_Water_Liters,Treated_Water_Liters,Supplied_Water_Liters,Estimated_Usage_Liters,No_of_Connections,Avg_LPCD,Leakage_Liters,Leakage_Percent
2024-01-27,Z0042,104842,100803,97794,18348,240,76.45,79446,81.24
2024-01-27,Z0057,124318,122515,116435,20659,239,86.44,95776,82.26
2024-01-27,Z0055,105567,104399,98998,19312,198,97.54,79686,80.49
2024-01-27,Z0049,113831,111854,104430,23094,221,104.5,81336,77.89
2024-01-27,Z0072,110625,107827,101216,32032,282,113.59,69184,68.35
2024-01-28,Z0017,125929,124477,118322,15499,191,81.15,102823,86.9
2024-01-28,Z0050,115103,110805,107782,17886,176,101.63,89896,83.41
2024-01-28,Z0060,129385,126821,121087,21622,215,100.57,99465,82.14
2024-01-28,Z0076,121501,119399,116967,25849,266,97.18,91118,77.9
2024-01-28,Z0003,107560,102700,100300,23057,236,97.7,77243,77.01
2024-01-28,Z0109,117626,114393,109948,29802,274,108.77,80146,72.89
2024-01-28,Z0001,94700,90865,82959,21739,274,79.34,61220,73.8
2024-01-28,Z0011,97860,93430,85871,21591,202,106.89,64280,74.86
2024-01-28,Z0108,129500,125987,122214,25426,231,110.07,96788,79.2
2024-01-28,Z0043,97910,93351,85702,31350,299,104.85,54352,63.42
2024-01-28,Z0026,99120,96169,92196,29489,252,117.02,62707,68.01
2024-01-28,Z0093,104352,101798,97020,13086,214,61.15,83934,86.51
2024-01-28,Z0024,118997,117003,114391,17230,278,61.98,97161,84.94
2024-01-28,Z0019,117169,115574,108558,17777,254,69.99,90781,83.62
2024-01-28,Z0088,110823,107947,105089,20761,195,106.47,84328,80.24
2024-01-28,Z0077,95519,91230,88786,22288,194,114.89,66498,74.9
2024-01-28,Z0040,127085,122631,116679,11876,173,68.65,104803,89.82
2024-01-28,Z0107,102879,100849,97554,21816,184,118.57,75738,77.64
2024-01-28,Z0008,114290,112273,108210,17361,165,105.22,90849,83.96
2024-01-28,Z0009,91447,88402,81783,27670,293,94.44,54113,66.17
2024-01-28,Z0111,92850,88026,83958,17593,160,109.96,66365,79.05
2024-01-28,Z0103,101953,98678,94870,30280,264,114.7,64590,68.08
2024-01-28,Z0061,99503,95647,89592,18383,218,84.33,71209,79.48
2024-01-28,Z0028,128170,124719,121630,17260,287,60.14,104370,85.81
2024-01-28,Z0029,124440,119765,113233,28821,252,114.37,84412,74.55
2024-01-28,Z0037,94924,90943,84589,18193,208,87.47,66396,78.49
2024-01-28,Z0074,116579,113590,107392,17584,156,112.72,89808,83.63
2024-01-28,Z0051,103280,98642,91778,29210,250,116.84,62568,68.17
2024-01-28,Z0098,123989,120129,115856,17277,151,114.42,98579,85.09
2024-01-28,Z0073,117566,114056,111820,26059,281,92.74,85761,76.7
2024-01-28,Z0083,105385,103241,97988,31052,266,116.74,66936,68.31
2024-01-28,Z0053,93782,89921,87155,16151,177,91.25,71004,81.47
2024-01-28,Z0104,114094,109708,102622,13173,205,64.26,89449,87.16
2024-01-28,Z0045,109049,106290,100799,11738,179,65.58,89061,88.36
2024-01-28,Z0105,93513,92018,84875,19552,229,85.38,65323,76.96
2024-01-28,Z0089,128590,125041,119111,14216,214,66.43,104895,88.06
2024-01-28,Z0069,124840,120582,118245,13563,200,67.82,104682,88.53
2024-01-28,Z0002,117684,114867,112731,26629,256,104.02,86102,76.38
2024-01-28,Z0046,112754,111435,103476,16465,250,65.86,87011,84.09
2024-01-28,Z0034,99107,96902,88909,25046,217,115.42,63863,71.83
2024-01-28,Z0025,120805,116267,109246,27210,295,92.24,82036,75.09
2024-01-28,Z0100,106138,101268,94740,12426,170,73.1,82314,86.88
2024-01-28,Z0091,99190,96043,88958,18859,193,97.72,70099,78.8
2024-01-28,Z0006,102886,99436,97041,12439,188,66.17,84602,87.18
2024-01-28,Z0062,118174,116760,113822,20871,239,87.33,92951,81.66
2024-01-28,Z0092,125278,123738,120089,20754,229,90.63,99335,82.72
2024-01-28,Z0059,110074,107129,101694,18978,222,85.49,82716,81.34
2024-01-28,Z0110,125969,124886,118520,13824,198,69.82,104696,88.34
2024-01-28,Z0068,119059,117846,112609,34570,291,118.8,78039,69.3
2024-01-28,Z0101,122826,120201,115271,18247,248,73.58,97024,84.17
2024-01-28,Z0018,111322,107351,103824,10029,151,66.42,93795,90.34
2024-01-28,Z0070,104017,102895,97176,31173,272,114.61,66003,67.92
2024-01-28,Z0065,99628,97466,92166,25461,293,86.9,66705,72.37
2024-01-28,Z0058,126113,122627,120066,15274,178,85.81,104792,87.28
2024-01-28,Z0067,110365,107200,103463,12657,161,78.62,90806,87.77
2024-01-28,Z0048,99096,94542,88052,15157,230,65.9,72895,82.79
2024-01-28,Z0031,117499,112968,107062,21077,181,116.45,85985,80.31
2024-01-28,Z0086,90294,85430,83410,26949,230,117.17,56461,67.69
2024-01-28,Z0052,122649,118407,115369,26583,255,104.25,88786,76.96
2024-01-28,Z0030,128098,126539,123430,28022,249,112.54,95408,77.3
2024-01-28,Z0080,93771,92400,85487,24208,211,114.73,61279,71.68
2024-01-28,Z0084,107558,105394,102302,19111,274,69.75,83191,81.32
2024-01-28,Z0032,116567,115047,108581,23050,292,78.94,85531,78.77
2024-01-28,Z0078,111922,110822,104066,18814,228,82.52,85252,81.92
2024-01-28,Z0005,113495,112253,107453,20203,231,87.46,87250,81.2
2024-01-28,Z0007,110991,107095,102493,22207,224,99.14,80286,78.33
2024-01-28,Z0012,116849,114308,109543,25184,263,95.76,84359,77.01
2024-01-28,Z0021,127259,125648,120565,13370,213,62.77,107195,88.91
2024-01-28,Z0039,124625,122856,119434,29215,255,114.57,90219,75.54
2024-01-28,Z0054,114982,111010,107138,18451,169,109.18,88687,82.78
2024-01-28,Z0047,128367,124673,120404,14974,206,72.69,105430,87.56
2024-01-28,Z0016,128043,126390,123209,26738,268,99.77,96471,78.3
2024-01-28,Z0014,127840,125401,120348,17884,241,74.21,102464,85.14
2024-01-28,Z0004,122069,118651,111188,14156,157,90.17,97032,87.27
2024-01-28,Z0015,117909,113555,108658,19215,282,68.14,89443,82.32
2024-01-28,Z0106,101095,99867,93908,22864,194,117.86,71044,75.65
2024-01-28,Z0056,116469,114156,111086,18834,181,104.06,92252,83.05
2024-01-28,Z0102,99166,96428,91143,14258,216,66.01,76885,84.36
2024-01-28,Z0013,125863,124543,120222,19394,178,108.96,100828,83.87
2024-01-28,Z0010,90555,88712,81280,11733,179,65.55,69547,85.56
2024-01-28,Z0094,91386,89719,84672,33167,279,118.88,51505,60.83
2024-01-28,Z0044,100619,96861,92857,18438,217,84.97,74419,80.14
2024-01-28,Z0066,97637,95892,89122,33167,290,114.37,55955,62.78
2024-01-28,Z0097,116739,113087,105926,12905,204,63.26,93021,87.82
2024-01-28,Z0087,100618,95825,91312,17911,279,64.2,73401,80.38
2024-01-28,Z0071,110187,106860,104243,18901,190,99.48,85342,81.87
2024-01-28,Z0112,108549,104241,101249,17073,180,94.85,84176,83.14
2024-01-28,Z0038,128192,125815,119434,20818,279,74.62,98616,82.57
2024-01-28,Z0085,121047,116873,110091,24991,226,110.58,85100,77.3
2024-01-28,Z0035,115881,113417,106584,13204,207,63.79,93380,87.61
2024-01-28,Z0090,109462,105776,100793,23171,223,103.91,77622,77.01
2024-01-28,Z0063,121933,119039,114516,22540,276,81.67,91976,80.32
2024-01-28,Z0095,99677,96577,89996,11498,179,64.24,78498,87.22
2024-01-28,Z0027,101907,99394,95393,24588,267,92.09,70805,74.22
2024-01-28,Z0023,112936,110906,107141,17997,290,62.06,89144,83.2
2024-01-28,Z0022,123988,122154,115183,22445,206,108.96,92738,80.51
2024-01-28,Z0096,102537,99598,95980,16299,202,80.69,79681,83.02
2024-01-28,Z0036,99455,96028,93157,22413,198,113.2,70744,75.94
2024-01-28,Z0041,90834,86292,81470,15648,160,97.8,65822,80.79
2024-01-28,Z0081,124492,120990,116577,20254,295,68.66,96323,82.63
2024-01-28,Z0082,99505,96608,90110,15617,253,61.73,74493,82.67
2024-01-28,Z0079,92105,88537,81114,21695,193,112.41,59419,73.25
2024-01-28,Z0033,127679,124459,122226,21229,263,80.72,100997,82.63
2024-01-28,Z0020,123560,120653,112944,21700,274,79.2,91244,80.79
2024-01-28,Z0064,105762,101652,97486,17728,157,112.92,79758,81.81
2024-01-28,Z0099,105898,103259,96066,30570,260,117.58,65496,68.18
2024-01-28,Z0075,91214,89891,82005,17413,169,103.04,64592,78.77
2024-01-28,Z0042,122980,120322,114244,14180,168,84.41,100064,87.59
2024-01-28,Z0057,127792,126041,122624,19010,277,68.63,103614,84.5
2024-01-28,Z0055,112301,110256,106462,18508,189,97.93,87954,82.62
2024-01-28,Z0049,128756,127652,120067,15368,176,87.32,104699,87.2
2024-01-28,Z0072,128346,125891,119026,19938,277,71.98,99088,83.25
2024-01-29,Z0017,118469,113624,107934,15753,182,86.56,92181,85.4
2024-01-29,Z0050,113290,110331,105039,18199,246,73.98,86840,82.67
2024-01-29,Z0060,123146,118853,113524,14270,172,82.97,99254,87.43
2024-01-29,Z0076,106608,103871,101134,17799,245,72.65,83335,82.4
2024-01-29,Z0003,106619,105437,102726,24367,282,86.41,78359,76.28
2024-01-29,Z0109,112372,107543,103655,29206,266,109.8,74449,71.82
2024-01-29,Z0001,119294,115217,111958,16775,175,95.86,95183,85.02
2024-01-29,Z0011,111630,107455,104707,10003,162,61.75,94704,90.45
2024-01-29,Z0108,102178,97627,95118,22243,256,86.89,72875,76.62
2024-01-29,Z0043,91823,88067,81187,12067,167,72.26,69120,85.14
2024-01-29,Z0026,101133,97310,91078,20531,179,114.7,70547,77.46
2024-01-29,Z0093,129287,126153,122376,17002,188,90.44,105374,86.11
2024-01-29,Z0024,114014,110530,103101,32087,279,115.01,71014,68.88
2024-01-29,Z0019,108161,105857,98998,22282,195,114.27,76716,77.49
2024-01-29,Z0088,114502,110513,108362,26295,255,103.12,82067,75.73
2024-01-29,Z0077,122737,120412,117111,21463,221,97.12,95648,81.67
2024-01-29,Z0040,98998,97764,93042,14581,166,87.84,78461,84.33
2024-01-29,Z0107,94656,92331,86198,24068,219,109.9,62130,72.08
2024-01-29,Z0008,115735,111866,105350,13827,155,89.21,91523,86.88
2024-01-29,Z0009,91242,89895,86064,28290,289,97.89,57774,67.13
2024-01-29,Z0111,118511,114361,110443,19480,171,113.92,90963,82.36
2024-01-29,Z0103,93232,88474,80477,16685,253,65.95,63792,79.27
2024-01-29,Z0061,100972,96892,93068,25380,290,87.52,67688,72.73
2024-01-29,Z0028,100683,96499,90439,30617,287,106.68,59822,66.15
2024-01-29,Z0029,123172,120451,113135,11039,158,69.87,102096,90.24
2024-01-29,Z0037,101017,96172,89962,31022,279,111.19,58940,65.52
2024-01-29,Z0074,101384,98708,96644,23192,200,115.96,73452,76.0
2024-01-29,Z0051,99491,97667,94252,16751,184,91.04,77501,82.23
2024-01-29,Z0098,90968,89600,87368,29942,269,111.31,57426,65.73
2024-01-29,Z0073,125010,123104,118021,19704,296,66.57,98317,83.3
2024-01-29,Z0083,115496,113808,107536,19754,252,78.39,87782,81.63
2024-01-29,Z0053,120936,118902,115433,33239,282,117.87,82194,71.2
2024-01-29,Z0104,127493,126330,120708,27823,270,103.05,92885,76.95
2024-01-29,Z0045,100292,97027,91238,27913,278,100.41,63325,69.41
2024-01-29,Z0105,107207,102776,96625,17969,212,84.76,78656,81.4
2024-01-29,Z0089,126981,123034,120237,10419,161,64.72,109818,91.33
2024-01-29,Z0069,123547,119484,114634,17152,279,61.48,97482,85.04
2024-01-29,Z0002,109276,105025,97491,14421,173,83.36,83070,85.21
2024-01-29,Z0046,116469,112163,107261,29820,249,119.76,77441,72.2
2024-01-29,Z0034,122563,120460,114742,15053,207,72.72,99689,86.88
2024-01-29,Z0025,90021,87521,84679,24723,292,84.67,59956,70.8
2024-01-29,Z0100,105799,103039,97398,22060,191,115.5,75338,77.35
2024-01-29,Z0091,111596,110405,103291,14767,223,66.22,88524,85.7
2024-01-29,Z0006,98587,94509,87395,16607,213,77.97,70788,81.0
2024-01-29,Z0062,94662,93432,90559,21676,215,100.82,68883,76.06
2024-01-29,Z0092,117197,115958,113869,22302,264,84.48,91567,80.41
2024-01-29,Z0059,115032,111752,105303,12385,178,69.58,92918,88.24
2024-01-29,Z0110,120028,118590,111096,23726,227,104.52,87370,78.64
2024-01-29,Z0068,105651,104307,99596,12349,197,62.69,87247,87.6
2024-01-29,Z0101,96273,93085,88623,21165,216,97.99,67458,76.12
2024-01-29,Z0018,115692,114067,107688,24225,295,82.12,83463,77.5
2024-01-29,Z0070,116555,111561,107883,16057,236,68.04,91826,85.12
2024-01-29,Z0065,107127,105665,102097,17980,214,84.02,84117,82.39
2024-01-29,Z0058,101539,98834,91575,17431,255,68.36,74144,80.97
2024-01-29,Z0067,104692,101956,94814,17182,193,89.03,77632,81.88
2024-01-29,Z0048,118615,113808,107857,19002,166,114.47,88855,82.38
2024-01-29,Z0031,105629,101723,99059,30668,280,109.53,68391,69.04
2024-01-29,Z0086,107740,105726,101594,21120,195,108.31,80474,79.21
2024-01-29,Z0052,100860,98806,95042,16862,218,77.35,78180,82.26
2024-01-29,Z0030,96009,94647,89778,11355,160,70.97,78423,87.35
2024-01-29,Z0080,123435,119065,111089,16557,240,68.99,94532,85.1
2024-01-29,Z0084,110454,106568,104147,20407,243,83.98,83740,80.41
2024-01-29,Z0032,128367,123717,117560,31051,264,117.62,86509,73.59
2024-01-29,Z0078,115708,113006,107386,16228,180,90.16,91158,84.89
2024-01-29,Z0005,93190,89133,86536,16426,270,60.84,70110,81.02
2024-01-29,Z0007,122125,120734,117659,15458,254,60.86,102201,86.86
2024-01-29,Z0012,125418,123106,118722,15093,151,99.96,103629,87.29
2024-01-29,Z0021,105563,100612,95303,13685,170,80.5,81618,85.64
2024-01-29,Z0039,111885,107147,103988,20491,234,87.57,83497,80.29
2024-01-29,Z0054,113958,111427,103946,13509,210,64.33,90437,87.0
2024-01-29,Z0047,113932,112052,104357,15693,174,90.19,88664,84.96
2024-01-29,Z0016,114829,110281,105096,15596,175,89.12,89500,85.16
2024-01-29,Z0014,128931,125356,118092,21362,216,98.9,96730,81.91
2024-01-29,Z0004,105890,102467,96892,22320,200,111.6,74572,76.96
2024-01-29,Z0015,98071,96906,93333,28649,296,96.79,64684,69.3
2024-01-29,Z0106,105540,101632,94920,24254,206,117.74,70666,74.45
2024-01-29,Z0056,116201,111203,105320,23793,225,105.75,81527,77.41
2024-01-29,Z0102,109899,105496,98898,12990,171,75.97,85908,86.87
2024-01-29,Z0013,112606,111022,107064,27255,280,97.34,79809,74.54
2024-01-29,Z0010,110393,106658,100167,19031,218,87.3,81136,81.0
2024-01-29,Z0094,117750,116349,113375,10786,165,65.37,102589,90.49
2024-01-29,Z0044,106607,105090,102855,17507,225,77.81,85348,82.98
2024-01-29,Z0066,118074,116959,111725,22144,188,117.79,89581,80.18
2024-01-29,Z0097,116853,115672,112331,29359,261,112.49,82972,73.86
2024-01-29,Z0087,126495,124080,118152,18907,286,66.11,99245,84.0
2024-01-29,Z0071,120815,118922,110945,26860,277,96.97,84085,75.79
2024-01-29,Z0112,112942,109916,107523,12139,164,74.02,95384,88.71
2024-01-29,Z0038,99716,98113,95532,16207,212,76.45,79325,83.04
2024-01-29,Z0085,90132,86294,80909,25069,223,112.42,55840,69.02
2024-01-29,Z0035,126538,123270,120295,16455,198,83.11,103840,86.32
2024-01-29,Z0090,97213,94400,89137,14628,153,95.61,74509,83.59
2024-01-29,Z0063,116119,111669,106834,16166,209,77.35,90668,84.87
2024-01-29,Z0095,92738,90381,84247,18784,178,105.53,65463,77.7
2024-01-29,Z0027,115892,112155,109994,15465,163,94.88,94529,85.94
2024-01-29,Z0023,105690,102781,99654,19816,182,108.88,79838,80.12
2024-01-29,Z0022,104496,99626,95968,26010,294,88.47,69958,72.9
2024-01-29,Z0096,117701,114738,107585,26702,291,91.76,80883,75.18
2024-01-29,Z0036,100481,98515,95626,18112,168,107.81,77514,81.06
2024-01-29,Z0041,109445,106080,100451,24482,226,108.33,75969,75.63
2024-01-29,Z0081,113351,108633,103444,20005,182,109.92,83439,80.66
2024-01-29,Z0082,100940,98274,93208,15910,167,95.27,77298,82.93
2024-01-29,Z0079,114485,110202,106761,19101,166,115.07,87660,82.11
2024-01-29,Z0033,91067,89940,85017,23573,219,107.64,61444,72.27
2024-01-29,Z0020,99018,94553,86567,22917,250,91.67,63650,73.53
2024-01-29,Z0064,105187,103676,97691,16575,223,74.33,81116,83.03
2024-01-29,Z0099,109563,106297,99759,15532,234,66.38,84227,84.43
2024-01-29,Z0075,108608,105333,101607,20548,293,70.13,81059,79.78
2024-01-29,Z0042,116582,113887,111621,20045,276,72.63,91576,82.04
2024-01-29,Z0057,107221,102771,96187,12384,156,79.39,83803,87.13
2024-01-29,Z0055,107070,102709,95618,15361,165,93.1,80257,83.94
2024-01-29,Z0049,127415,124605,118187,12543,161,77.91,105644,89.39
2024-01-29,Z0072,100420,96874,91483,20048,170,117.93,71435,78.09
2024-01-30,Z0017,118754,115404,109047,11797,166,71.07,97250,89.18
2024-01-30,Z0050,111263,109040,102031,24754,283,87.47,77277,75.74
2024-01-30,Z0060,92739,90796,86066,30846,297,103.86,55220,64.16
2024-01-30,Z0076,111168,106216,101773,29332,286,102.56,72441,71.18
2024-01-30,Z0003,99964,95755,88821,15592,210,74.25,73229,82.45
2024-01-30,Z0109,107261,103391,98191,20240,252,80.32,77951,79.39
2024-01-30,Z0001,102336,97589,92753,17508,150,116.72,75245,81.12
2024-01-30,Z0011,106676,104025,97394,20276,194,104.52,77118,79.18
2024-01-30,Z0108,115112,112186,107500,19092,175,109.1,88408,82.24
2024-01-30,Z0043,123001,120769,116117,21305,195,109.26,94812,81.65
2024-01-30,Z0026,104429,101055,96783,14247,180,79.15,82536,85.28
2024-01-30,Z0093,107350,105461,99598,12032,178,67.6,87566,87.92
2024-01-30,Z0024,112538,108138,106104,15130,166,91.15,90974,85.74
2024-01-30,Z0019,127310,122787,119024,20176,173,116.63,98848,83.05
2024-01-30,Z0088,93291,89803,85103,19819,240,82.58,65284,76.71
2024-01-30,Z0077,124326,122732,118456,11236,181,62.08,107220,90.51
2024-01-30,Z0040,127207,125104,121685,19730,259,76.18,101955,83.79
2024-01-30,Z0107,95409,92931,87017,15681,175,89.61,71336,81.98
2024-01-30,Z0008,119823,115050,110094,13265,213,62.28,96829,87.95
2024-01-30,Z0009,112401,110019,105445,23378,255,91.68,82067,77.83
2024-01-30,Z0111,109768,106646,103077,13453,202,66.6,89624,86.95
2024-01-30,Z0103,100086,96843,92977,17302,160,108.14,75675,81.39
2024-01-30,Z0061,106412,104707,101687,25808,249,103.65,75879,74.62
2024-01-30,Z0028,100255,97809,92145,20447,296,69.08,71698,77.81
2024-01-30,Z0029,105764,101777,94022,18010,250,72.04,76012,80.84
2024-01-30,Z0037,126370,124404,118719,16443,178,92.38,102276,86.15
2024-01-30,Z0074,97244,93968,88600,15697,257,61.08,72903,82.28
2024-01-30,Z0051,109965,106203,100166,16121,164,98.3,84045,83.91
2024-01-30,Z0098,106956,102347,94645,13277,199,66.72,81368,85.97
2024-01-30,Z0073,123382,122057,116317,22486,208,108.11,93831,80.67
2024-01-30,Z0083,105210,103852,98075,19774,224,88.28,78301,79.84
2024-01-30,Z0053,128674,125303,121582,28402,272,104.42,93180,76.64
2024-01-30,Z0104,107733,103037,97141,30813,288,106.99,66328,68.28
2024-01-30,Z0045,129709,126207,118935,12268,199,61.65,106667,89.69
2024-01-30,Z0105,128014,126822,122148,33396,286,116.77,88752,72.66
2024-01-30,Z0089,110229,106652,104561,23749,257,92.41,80812,77.29
2024-01-30,Z0069,119011,116936,112423,20502,227,90.32,91921,81.76
2024-01-30,Z0002,98168,94403,91605,13876,224,61.95,77729,84.85
2024-01-30,Z0046,103750,98801,96197,17805,170,104.74,78392,81.49
2024-01-30,Z0034,92979,88935,82019,11178,164,68.16,70841,86.37
2024-01-30,Z0025,113184,111587,108055,21058,235,89.61,86997,80.51
2024-01-30,Z0100,113704,112191,104569,20688,265,78.07,83881,80.22
2024-01-30,Z0091,108261,103289,97446,20656,199,103.8,76790,78.8
2024-01-30,Z0006,124467,122438,115843,16411,218,75.28,99432,85.83
2024-01-30,Z0062,112164,110448,103211,19749,227,87.0,83462,80.87
2024-01-30,Z0092,103796,100148,97483,32181,270,119.19,65302,66.99
2024-01-30,Z0059,122694,117944,113736,24742,250,98.97,88994,78.25
2024-01-30,Z0110,104605,102526,100299,18635,295,63.17,81664,81.42
2024-01-30,Z0068,123837,121670,114943,25343,230,110.19,89600,77.95
2024-01-30,Z0101,124131,122719,118964,14201,155,91.62,104763,88.06
2024-01-30,Z0018,90519,88152,82608,24395,216,112.94,58213,70.47
2024-01-30,Z0070,100514,97114,94012,11569,161,71.86,82443,87.69
2024-01-30,Z0065,90597,87938,82665,15610,151,103.38,67055,81.12
2024-01-30,Z0058,128549,124944,120756,20688,230,89.95,100068,82.87
2024-01-30,Z0067,119401,117813,111341,17844,291,61.32,93497,83.97
2024-01-30,Z0048,114386,112636,105914,17044,219,77.83,88870,83.91
2024-01-30,Z0031,116205,114211,106532,11688,155,75.41,94844,89.03
2024-01-30,Z0086,111182,107673,103614,24138,237,101.85,79476,76.7
2024-01-30,Z0052,106043,104567,99581,12445,173,71.94,87136,87.5
2024-01-30,Z0030,90400,86545,82321,11785,196,60.13,70536,85.68
2024-01-30,Z0080,93412,92356,88481,12907,173,74.61,75574,85.41
2024-01-30,Z0084,127066,122298,114546,12664,193,65.62,101882,88.94
2024-01-30,Z0032,111217,110016,106663,16473,256,64.35,90190,84.56
2024-01-30,Z0078,116986,115095,108784,16401,273,60.08,92383,84.92
2024-01-30,Z0005,100794,96860,94838,28517,288,99.02,66321,69.93
2024-01-30,Z0007,100394,98185,93889,30970,265,116.87,62919,67.01
2024-01-30,Z0012,110800,107363,104930,15756,177,89.02,89174,84.98
2024-01-30,Z0021,127909,126037,120366,17457,173,100.91,102909,85.5
2024-01-30,Z0039,118312,114116,108077,17995,267,67.4,90082,83.35
2024-01-30,Z0054,108482,103683,98766,22772,281,81.04,75994,76.94
2024-01-30,Z0047,103026,100897,95633,10208,154,66.29,85425,89.33
2024-01-30,Z0016,95435,94134,90157,17092,247,69.2,73065,81.04
2024-01-30,Z0014,92763,88937,83696,23672,252,93.94,60024,71.72
2024-01-30,Z0004,125825,124275,116701,12089,175,69.08,104612,89.64
2024-01-30,Z0015,128179,125592,121770,15979,156,102.43,105791,86.88
2024-01-30,Z0106,128688,126524,121307,26162,241,108.56,95145,78.43
